Age,AnnualIncome,CreditScore,EmploymentStatus,EducationLevel,Experience,LoanAmount,LoanDuration,MaritalStatus,NumberOfDependents,HomeOwnershipStatus,MonthlyDebtPayments,CreditCardUtilizationRate,NumberOfOpenCreditLines,NumberOfCreditInquiries,DebtToIncomeRatio,BankruptcyHistory,LoanPurpose,PreviousLoanDefaults,PaymentHistory,LengthOfCreditHistory,SavingsAccountBalance,CheckingAccountBalance,TotalAssets,TotalLiabilities,MonthlyIncome,UtilityBillsPaymentHistory,JobTenure,NetWorth,BaseInterestRate,InterestRate,MonthlyLoanPayment,TotalDebtToIncomeRatio,RiskScore,LoanApproved
48,30992,518,employed,master,26,8526,36,single,3,rent,478,0.104938358,7,1,0.770787919,0,education,0,25,22,2450,425,56442,7264,2582.666667,0.965351161,4,49178,0.234526,0.196565858,315.3668154,0.30718901,46.4,1
53,97733,596,employed,master,29,19137,60,single,1,mortgage,376,0.237390776,2,1,0.409246578,0,home,0,33,3,1139,2015,298696,16362,8144.416667,0.932208238,7,282334,0.226137,0.234778494,544.7479203,0.113052654,41.6,1
33,36314,639,employed,master,10,13082,36,single,1,mortgage,265,0.12088067,1,1,0.105404324,0,debt consolidation,0,21,3,8656,1624,71019,4977,3026.166667,0.659583341,8,66042,0.178582,0.148251272,452.3723397,0.237056454,38.4,1
75,89697,682,employed,master,53,27691,24,single,0,own,447,0.167310664,0,1,0.332330173,0,debt consolidation,0,37,25,1121,2944,18705,21083,7474.75,0.80737142,6,10793,0.161691,0.15306942,1346.685541,0.239965958,36.8,1
56,132465,595,employed,master,33,10202,48,single,1,mortgage,1337,0.49529501,8,1,0.179365051,0,home,0,27,26,6299,615,126970,13194,11038.75,0.509742505,10,113776,0.207702,0.211532692,316.7536575,0.14981349,36.0,1
67,90522,707,employed,master,43,13555,24,single,1,rent,278,0.517964008,1,1,0.161850155,0,home,0,14,12,5302,1577,28671,42101,7543.5,0.754776365,9,5618,0.135055,0.155602071,660.8500844,0.124458154,32.8,1
43,134771,627,employed,master,21,23214,48,single,2,own,347,0.10368864,2,1,0.301212304,0,debt consolidation,0,20,9,1656,575,27859,8824,11230.91667,0.938580858,2,19035,0.204714,0.228018157,741.5244974,0.096922142,39.2,1
44,52424,644,employed,master,20,17058,60,single,1,mortgage,392,0.217323994,3,1,0.43632493,0,home,0,25,11,2505,6612,38826,24805,4368.666667,0.819461368,4,14021,0.200058,0.182914423,435.8700686,0.189501771,42.4,1
39,80516,542,employed,master,13,11758,60,single,3,own,334,0.696330747,4,1,0.115214192,0,education,0,31,11,5221,1561,28545,10201,6709.666667,0.642785102,5,18344,0.245758,0.253455227,347.4987066,0.101569682,40.8,1
33,44487,580,employed,master,8,21791,36,single,0,mortgage,305,0.501501508,7,1,0.188495666,0,auto,0,23,21,820,206,15933,1773,3707.25,0.673687535,6,14160,0.216791,0.176202806,783.6521923,0.293654917,41.6,1
27,245401,517,employed,master,6,27973,36,single,0,rent,292,0.284990436,3,1,0.191584746,0,education,0,22,16,4370,1985,116867,19294,20450.08333,0.830745231,4,97573,0.254473,0.248247129,1109.609956,0.068538105,36.8,1
40,125397,539,employed,master,21,16848,36,single,0,rent,719,0.203222108,2,1,0.318548488,0,education,0,21,12,3448,167,43406,9677,10449.75,0.631400709,5,33729,0.232348,0.256916228,676.0517667,0.133500971,41.6,1
20,101016,568,employed,master,0,17574,36,single,2,own,461,0.246875095,4,1,0.451698388,0,debt consolidation,0,26,29,4720,929,9759,7652,8418.0,0.764167637,4,2107,0.218574,0.188170181,642.5681948,0.131096246,44.0,1
38,138815,549,employed,master,12,16634,36,single,0,mortgage,372,0.498548503,2,1,0.52126705,0,debt consolidation,0,16,7,5014,2505,26510,3231,11567.91667,0.897518132,4,23279,0.227134,0.220011837,635.2701843,0.087074468,46.4,1
32,150918,579,employed,master,11,34428,84,single,1,rent,234,0.084030039,2,1,0.196979901,0,auto,0,27,2,2938,3110,249050,8997,12576.5,0.90713706,8,240053,0.269928,0.270859717,917.8645481,0.091588641,37.6,1
31,300000,609,employed,master,5,50237,48,single,3,mortgage,190,0.076375602,4,1,0.20836007,0,home,0,34,26,4631,2818,138986,18594,25000.0,0.816502254,2,120392,0.240737,0.252649509,1673.147004,0.07452588,33.6,1
72,63734,677,employed,master,47,9939,60,single,0,rent,425,0.331324953,8,1,0.237193728,0,home,0,32,14,2701,156,36678,21055,5311.166667,0.858704891,13,15623,0.176439,0.172722477,248.4670144,0.126802086,36.8,1
25,59598,584,employed,master,0,8892,36,single,0,rent,542,0.162561971,3,1,0.299659703,0,home,0,21,11,3760,899,122011,41680,4966.5,0.856882408,4,80331,0.201892,0.201652289,331.2076633,0.175819523,39.2,1
31,42815,570,employed,master,8,21192,96,single,1,rent,309,0.085574243,6,1,0.284273255,0,education,0,20,23,1147,745,632804,58981,3567.916667,0.653616658,5,573823,0.271192,0.258120277,523.732076,0.233394486,35.2,1
52,156415,649,employed,master,29,31211,48,single,0,rent,963,0.300868342,5,1,0.254604289,0,other,0,22,27,13421,3084,18777,10258,13034.58333,0.920933531,4,8519,0.201711,0.182074868,920.2105055,0.144477998,37.6,1
32,78068,608,employed,master,9,18586,96,single,1,mortgage,581,0.140719879,1,1,0.157067627,0,other,0,22,3,4123,600,12097,6785,6505.666667,0.905708853,3,5312,0.249586,0.1996688,389.052395,0.149108838,39.2,1
40,89204,632,employed,master,15,6032,36,single,0,own,783,0.224148051,4,1,0.491242661,0,debt consolidation,0,29,15,1782,605,132054,87008,7433.666667,0.942399762,3,45046,0.175032,0.181485179,218.5209205,0.134727715,41.6,1
42,69903,636,employed,master,23,12145,48,single,1,mortgage,311,0.19660382,4,1,0.101764008,0,home,0,16,15,4136,760,45943,18784,5825.25,0.778954564,3,27159,0.189145,0.182859902,358.5769103,0.114943893,36.8,1
55,89959,617,employed,master,33,16721,36,single,3,mortgage,301,0.03095895,1,1,0.214101902,0,education,0,29,29,2779,791,45194,305819,7496.583333,0.461690989,3,10191,0.193221,0.204995282,625.6763286,0.123613156,37.6,1
47,55646,566,employed,master,22,14445,60,single,5,mortgage,100,0.036091043,3,1,0.197510498,0,home,0,15,9,5463,254,101235,14132,4637.166667,0.81281111,4,87103,0.236445,0.231595719,408.5367671,0.109665406,38.4,1
28,73962,602,employed,master,7,20349,36,single,1,mortgage,290,0.46921127,3,1,0.356785356,0,education,0,26,29,1089,2553,28727,5721,6163.5,0.875570529,2,23006,0.204349,0.209904574,766.5502487,0.1714205,41.6,1
34,48894,648,employed,master,14,17307,72,single,4,mortgage,211,0.277478049,3,1,0.42278962,0,auto,0,29,16,4486,445,25371,9727,4074.5,0.787567563,10,15644,0.208307,0.205897944,420.4896355,0.154985798,43.2,1
79,60888,712,employed,master,55,11101,24,single,4,own,110,0.225083492,3,1,0.405667125,0,home,0,22,28,26715,4063,105684,1710,5074.0,0.817235112,3,103974,0.130101,0.149291584,537.8767191,0.127685597,34.4,1
48,53119,461,employed,master,25,15985,96,single,0,mortgage,295,0.265478581,4,1,0.271110385,0,auto,0,20,18,4077,560,17823,42941,4426.583333,0.669518232,6,5137,0.320485,0.276078091,414.4394773,0.160267959,41.6,1
41,87048,636,employed,master,19,22518,60,single,2,own,787,0.306600792,3,1,0.352280914,0,debt consolidation,0,22,20,6254,429,76843,12532,7254.0,0.782244988,5,64311,0.209518,0.206354419,604.5788211,0.191836066,38.4,1
62,139616,644,employed,master,41,15843,36,single,3,own,603,0.237073845,2,1,0.051429201,0,auto,0,26,10,3143,9311,157235,47187,11634.66667,0.512866301,6,110048,0.178843,0.194327618,584.213661,0.102041055,32.8,1
34,102471,643,employed,master,15,14826,48,single,0,own,770,0.646457168,1,1,0.682190407,0,education,0,25,5,1822,626,86994,127581,8539.25,0.379290712,5,10608,0.188326,0.161102723,421.0107907,0.139474871,46.4,1
48,82757,585,employed,master,24,19809,48,single,3,rent,540,0.26112337,5,1,0.102219074,0,education,0,26,23,1153,20540,216860,38741,6896.416667,0.927516166,0,178119,0.222309,0.188910947,591.1536612,0.164020493,36.0,1
45,89809,531,employed,master,22,13302,36,single,0,rent,143,0.239525101,5,1,0.026179769,0,home,0,24,11,2908,1234,23758,42754,7484.083333,0.79086715,7,7903,0.232802,0.236498735,519.433155,0.088512263,39.2,1
45,82442,616,employed,master,25,21371,12,single,1,own,869,0.329978998,3,1,0.308962852,0,other,0,26,24,9491,7086,118255,10964,6870.166667,0.966106484,8,107291,0.178371,0.154631958,1933.584515,0.407935448,36.8,1
44,105048,651,employed,master,22,22491,48,single,1,rent,320,0.343353241,1,1,0.163733402,0,debt consolidation,0,26,26,4464,418,148501,12377,8754.0,0.511412722,5,136124,0.191991,0.198560005,682.6849085,0.1145402,31.2,1
46,109389,563,employed,master,22,23632,48,single,1,other,565,0.286364504,2,1,0.12495616,0,debt consolidation,0,41,18,1664,1795,118892,26799,9115.75,0.664589559,3,92093,0.237132,0.280179,823.8679939,0.152359158,37.6,1
27,300000,562,employed,master,5,27113,120,single,0,own,637,0.530008444,6,1,0.199572863,0,home,0,19,22,5404,745,42970,40695,25000.0,0.954776704,7,2275,0.301113,0.288659491,692.1416217,0.053165665,39.2,1
61,107621,662,employed,master,39,10543,48,single,5,rent,318,0.07911532,2,1,0.517798592,0,home,0,22,29,2273,581,179537,16843,8968.416667,0.746465782,3,162694,0.174543,0.205333518,323.830903,0.071565687,36.8,1
43,273222,632,employed,master,24,22375,12,single,1,other,990,0.274178939,0,1,0.442138534,0,debt consolidation,0,26,14,3518,430,16565,14004,22768.5,0.677497475,1,2561,0.171375,0.166520071,2037.013005,0.132947406,40.8,1
51,62944,562,employed,master,27,12011,72,single,3,mortgage,661,0.19579857,3,1,0.37752481,0,education,0,31,20,2423,2093,273701,12831,5245.333333,0.92142643,4,260870,0.246011,0.255924227,327.9223761,0.188533752,37.6,1
52,173686,632,employed,master,28,15145,24,single,0,mortgage,595,0.256591867,2,1,0.31165547,0,home,0,33,7,1990,2165,128074,8316,14473.83333,0.875595826,3,119758,0.174145,0.175502668,752.8136017,0.093120708,36.8,1
47,81586,631,employed,master,23,24264,24,single,2,mortgage,235,0.372514784,3,1,0.646287553,0,debt consolidation,0,24,22,3510,237,85097,4023,6798.833333,0.915317313,4,81074,0.183764,0.197664215,1232.168818,0.215797144,41.6,1
40,126599,629,employed,master,18,29533,84,single,0,rent,238,0.146149423,5,1,0.036854955,0,auto,0,16,13,2037,6029,15364,8437,10549.91667,0.787185993,8,6927,0.240033,0.248927717,745.504994,0.093223959,35.2,1
46,87308,609,employed,master,28,18201,108,single,1,mortgage,348,0.07897846,3,1,0.457145027,0,auto,0,33,21,7006,1336,137253,43145,7275.666667,0.808295226,7,94108,0.258701,0.290816444,477.0204839,0.113394486,39.2,1
33,91223,659,employed,master,10,14877,48,single,3,mortgage,505,0.612251318,8,1,0.696735748,0,auto,0,21,20,16648,548,65699,12071,7601.916667,0.884524217,11,53628,0.180377,0.192816643,447.0382604,0.125236608,40.8,1
63,163787,624,employed,master,39,16269,60,single,3,mortgage,632,0.123644754,3,1,0.348768493,0,home,0,21,10,2893,625,12951,66972,13648.91667,0.719711317,2,3701,0.209269,0.22505278,454.018363,0.0795681,38.4,1
50,77261,583,employed,master,28,20606,60,single,3,mortgage,208,0.216760677,5,1,0.240326377,0,other,0,34,29,221,428,6460,48872,6438.416667,0.887587128,2,7165,0.234106,0.209575193,556.969234,0.118813254,41.6,1
35,63768,605,employed,master,14,22708,36,single,4,rent,88,0.161343749,2,1,0.1821701,0,debt consolidation,0,20,21,7195,1325,190412,24654,5314.0,0.393408773,5,165758,0.205208,0.23223728,881.6704794,0.182474686,33.6,1
42,57736,610,employed,master,20,27341,36,single,0,own,514,0.360391622,0,1,0.076796967,0,debt consolidation,0,22,20,3260,772,112102,641082,4811.333333,0.873583613,3,6474,0.207341,0.196347465,1011.008351,0.316961691,37.6,1
66,56816,669,employed,associate,41,20719,12,single,2,mortgage,288,0.32019893,4,1,0.076462014,0,auto,0,28,27,8124,705,636666,14955,4734.666667,0.706252733,6,621711,0.151219,0.139414951,1859.728992,0.453617782,28.8,1
33,82323,526,employed,associate,10,8350,36,single,5,mortgage,408,0.153211131,5,1,0.260491799,0,auto,0,22,26,9421,1334,289047,23465,6860.25,0.879099844,9,265582,0.23035,0.231304441,323.7941479,0.106671644,35.2,1
42,105722,541,employed,associate,18,19896,48,single,1,other,240,0.259405335,4,1,0.141729039,0,debt consolidation,0,20,21,16320,3565,19885,10125,8810.166667,0.831087684,8,9760,0.244396,0.244922005,654.0717999,0.101481826,39.2,1
45,76850,582,employed,associate,24,17840,48,single,3,rent,416,0.343184656,0,1,0.096057485,0,home,0,27,9,4543,310,136465,27176,6404.166667,0.933338909,3,109289,0.22184,0.177472,521.6962895,0.14641972,37.6,1
18,172358,520,employed,associate,0,15386,36,single,1,mortgage,561,0.508538596,2,1,0.371512502,0,home,0,31,20,2734,535,24264,40897,14363.16667,0.661038751,10,8424,0.240386,0.239863669,603.5265404,0.081077284,42.4,1
49,277236,612,employed,associate,27,43713,48,single,5,rent,192,0.326046842,5,1,0.307235253,0,debt consolidation,0,21,26,2246,3373,47306,16771,23103.0,0.77550447,5,30535,0.232713,0.234449348,1411.743523,0.069417111,39.2,1
32,87242,601,employed,associate,9,28308,24,single,0,own,311,0.147572869,0,1,0.14237776,0,education,0,22,11,17531,323,103354,17309,7270.166667,0.661083908,5,86045,0.202808,0.213637945,1459.688267,0.243555389,34.4,1
42,61794,603,employed,associate,21,9819,24,single,1,mortgage,769,0.20844336,0,1,0.435723267,0,debt consolidation,0,27,29,8847,1649,56327,13130,5149.5,0.759089237,8,43197,0.183319,0.170520713,485.7192992,0.243658472,42.4,1
54,79705,623,employed,associate,34,20282,60,single,3,rent,275,0.268571276,2,1,0.34165254,0,home,0,34,26,1691,289,70655,15210,6642.083333,0.656440651,9,55445,0.213782,0.194614291,531.2891664,0.121391004,39.2,1
54,52160,633,employed,associate,32,10049,60,single,0,mortgage,204,0.486123315,9,1,0.326556327,0,auto,0,25,25,1786,2399,46886,18376,4346.666667,0.928269704,1,28510,0.198549,0.191023296,261.2427409,0.107034373,41.6,1
26,117974,492,employed,associate,3,23991,60,single,0,mortgage,364,0.347847127,5,1,0.203449766,0,auto,0,17,29,610,706,38938,36844,9831.166667,0.979639706,3,2094,0.282991,0.324288982,812.360089,0.119656204,40.8,1
51,87035,580,employed,associate,30,11408,48,single,2,other,204,0.268941879,1,1,0.254906846,0,debt consolidation,0,32,28,564,1779,20300,86097,7252.916667,0.934123064,5,8670,0.216408,0.243847977,374.3527194,0.079740709,40.8,1
54,56463,547,employed,associate,31,21725,60,single,1,mortgage,299,0.315221972,1,1,0.217961957,0,auto,0,28,20,11156,1547,41482,48488,4705.25,0.778517724,5,3574,0.253225,0.215032794,593.9014389,0.189767056,41.6,1
51,70068,593,employed,associate,24,21460,12,single,0,rent,705,0.238972343,4,1,0.524768,0,auto,0,20,11,720,448,333984,48700,5839.0,0.719930486,5,285284,0.18996,0.188127986,1975.763369,0.459113439,41.6,1
34,181163,556,employed,associate,15,21107,72,single,0,own,217,0.086398473,2,1,0.10610305,0,home,0,24,6,9200,849,74911,18481,15096.91667,0.91492931,11,56430,0.258107,0.256408461,576.891139,0.05258631,37.6,1
26,104371,535,employed,associate,3,20352,24,single,0,rent,214,0.400347008,1,1,0.239615913,0,debt consolidation,0,22,10,412,437,158103,59326,8697.583333,0.917566599,7,98777,0.227852,0.21138147,1047.182262,0.145003757,40.0,1
41,107212,585,employed,associate,16,11593,96,single,1,mortgage,283,0.342540014,5,1,0.661203548,0,home,0,21,14,38421,616,48067,4710,8934.333333,0.788449159,6,43357,0.254093,0.286828451,309.1107593,0.066273636,45.6,1
58,136154,602,employed,associate,38,18165,24,single,2,other,481,0.389606404,2,1,0.30191013,0,auto,0,21,11,33321,1928,50936,14759,11346.16667,0.7467039,7,36177,0.192165,0.213664206,936.6928773,0.124949062,39.2,1
46,72631,623,employed,associate,24,28944,48,single,1,own,345,0.121068908,4,1,0.209001136,0,home,0,27,5,2906,887,390375,13994,6052.583333,0.881717658,4,376381,0.212444,0.186271669,859.744918,0.199046399,35.2,1
47,46819,636,employed,associate,27,8808,36,single,2,other,633,0.311450773,2,1,0.36166104,0,debt consolidation,0,23,15,3713,690,6641,63206,3901.583333,0.682235147,10,5902,0.175808,0.142108184,301.9392234,0.23963072,41.6,1
59,122684,527,employed,associate,35,31008,36,single,0,rent,1358,0.405807979,2,1,0.227068728,0,auto,0,20,23,1720,451,126863,13144,10223.66667,0.951020323,7,113719,0.252508,0.219921351,1184.083412,0.248646938,37.6,1
40,55594,581,employed,associate,15,16184,36,single,3,mortgage,543,0.24695298,6,1,0.173458385,0,other,0,23,24,3614,754,57320,5219,4632.833333,0.955335413,7,52101,0.210684,0.1685472,575.8342606,0.241501082,38.4,1
34,105312,562,employed,associate,14,9781,72,single,0,own,639,0.209691916,0,1,0.342821056,0,debt consolidation,0,28,7,1424,2366,118058,15273,8776.0,0.767511129,4,102785,0.243781,0.1950248,231.4704295,0.099187606,40.0,1
58,77258,420,employed,associate,33,26113,60,single,3,mortgage,347,0.435011406,2,1,0.623495205,0,education,0,35,25,5503,788,24478,1756,6438.166667,0.946854764,7,22722,0.321113,0.2568904,777.0354771,0.174589372,47.2,1
65,94485,639,employed,associate,43,36184,72,single,3,mortgage,176,0.520324835,4,1,0.235859913,0,home,0,21,6,14117,852,263473,58819,7873.75,0.893009129,6,204654,0.231684,0.216472362,901.6026174,0.136860151,37.6,1
44,62927,628,employed,associate,19,9804,36,single,3,rent,434,0.29723713,4,1,0.154570352,0,home,0,25,20,7047,1340,117038,5031,5243.916667,0.710275538,8,112007,0.180804,0.1446432,337.2926874,0.147083323,34.4,1
60,44575,601,employed,associate,35,7968,48,single,2,rent,164,0.134862971,6,1,0.261212839,0,home,0,23,29,12454,1806,66865,55101,3714.583333,0.71958138,6,11764,0.202468,0.172734438,231.0457591,0.106349952,39.2,1
42,76514,636,employed,associate,20,21965,48,single,2,mortgage,189,0.268488152,4,1,0.128947365,0,other,0,19,23,1434,14878,1181813,54235,6376.166667,0.92418533,2,1127578,0.198965,0.210045429,680.2151617,0.136322528,31.2,1
30,95581,605,employed,associate,7,11570,36,single,0,own,529,0.234931029,4,1,0.315031031,0,debt consolidation,0,33,23,27490,1470,169458,25549,7965.083333,0.847411306,7,143909,0.19407,0.206844778,434.0284248,0.120906259,36.8,1
42,78481,588,employed,associate,21,23199,24,single,3,rent,683,0.443045597,1,1,0.379398944,0,debt consolidation,0,26,15,2666,892,112120,174818,6540.083333,0.938496473,3,9187,0.204199,0.183619217,1162.250176,0.28214475,44.0,1
26,133782,537,employed,associate,1,19504,72,single,2,rent,387,0.048867449,2,1,0.61566121,0,debt consolidation,0,19,1,1289,1119,99729,15118,11148.5,0.920992228,9,84611,0.266004,0.264681209,543.0888595,0.083427265,45.6,1
22,74400,462,employed,associate,1,16912,60,single,3,mortgage,540,0.22770345,2,1,0.365703499,0,education,0,23,26,9371,983,27017,16204,6200.0,0.84936862,4,10813,0.290912,0.263846614,510.2116409,0.169388974,43.2,1
58,136739,547,employed,associate,29,12373,36,single,3,other,281,0.060462176,2,1,0.40921134,0,debt consolidation,0,17,26,4711,612,42814,23788,11394.91667,0.905169326,3,19026,0.223873,0.206336608,463.8295815,0.065365075,42.4,1
38,102346,595,employed,associate,16,11859,24,single,3,mortgage,252,0.735114782,1,1,0.556071366,0,debt consolidation,0,32,14,2720,2296,156935,3463,8528.833333,0.919768139,6,153472,0.189359,0.186022198,595.5064022,0.099369558,44.0,1
48,135448,582,employed,associate,25,12357,60,single,2,rent,1188,0.301255743,5,1,0.559753163,0,auto,0,25,2,3132,3098,129676,3566,11287.33333,0.753593442,2,126110,0.226357,0.239902697,355.4159669,0.13673876,44.8,1
58,84645,604,employed,associate,36,20790,36,single,4,rent,366,0.456989025,5,1,0.416726841,0,auto,0,19,1,1761,1266,50757,25855,7053.75,0.812817548,8,24902,0.20379,0.192147451,764.3378066,0.160246366,45.6,1
38,55713,547,employed,associate,17,30779,48,single,2,mortgage,360,0.275318527,4,1,0.376469541,0,debt consolidation,0,22,29,971,2514,13506,6385,4642.75,0.871639106,3,7121,0.252279,0.204642049,944.2454218,0.280920881,43.2,1
28,103442,563,employed,associate,4,30619,24,single,3,mortgage,419,0.622306749,2,1,0.250612074,0,education,0,35,16,4395,756,35172,16381,8620.166667,0.854702249,5,18791,0.224119,0.222472127,1592.197685,0.233313086,42.4,1
30,136480,510,employed,associate,6,22273,48,single,4,other,497,0.243655568,4,1,0.24678058,0,education,0,30,27,6451,2966,54150,101637,11373.33333,0.846610193,1,10207,0.262273,0.265452076,757.8335491,0.110331203,40.0,1
49,92563,549,employed,associate,27,12129,60,single,0,rent,498,0.29959193,1,1,0.291166242,0,education,0,31,12,2711,1042,3753,36526,7713.583333,0.894937649,5,4862,0.242629,0.262122392,364.6735046,0.11183823,40.8,1
58,127707,657,employed,associate,38,42410,60,single,0,rent,1531,0.41783696,2,1,0.219701611,0,home,0,25,10,3583,191,76721,18444,10642.25,0.644894093,5,58277,0.21891,0.175128,1065.726708,0.244001664,34.4,1
43,86169,587,employed,associate,21,29833,36,single,0,mortgage,653,0.128343161,4,1,0.118371569,0,other,0,31,8,1121,5676,128893,33338,7180.75,0.913817607,2,95555,0.221333,0.186426758,1088.176862,0.242478413,37.6,1
30,132334,574,employed,associate,8,13357,48,single,1,rent,443,0.084750501,6,1,0.31547805,0,auto,0,22,19,1225,283,61154,18897,11027.83333,0.901953623,7,42257,0.221357,0.252199581,444.5199768,0.080479995,40.8,1
49,83750,640,employed,associate,26,26230,60,single,2,other,501,0.149580282,1,1,0.170900001,0,auto,0,18,20,4195,453,83569,135684,6979.166667,0.816697678,4,7831,0.21123,0.19039302,680.9880192,0.169359477,36.0,1
51,276527,550,employed,associate,28,20061,60,single,0,rent,482,0.46817662,9,1,0.557569864,0,education,0,20,26,2727,977,25905,18968,23043.91667,0.931060137,2,6937,0.250061,0.27801435,622.2147664,0.047917842,45.6,1
41,75370,563,employed,associate,17,23726,24,single,1,rent,276,0.190737734,4,1,0.480877891,0,education,0,27,24,1026,5438,65245,10690,6280.833333,0.728535259,6,54555,0.217226,0.237150816,1251.048229,0.243128284,42.4,1
31,93242,580,employed,associate,12,10727,84,single,3,rent,575,0.282794422,4,1,0.201964798,0,home,0,21,27,2172,7059,73818,49395,7770.166667,0.666639694,7,24423,0.245727,0.266000279,282.5872045,0.110369216,40.8,1
40,98425,523,employed,associate,17,19144,24,single,2,own,135,0.307390816,2,1,0.403115604,0,home,0,21,9,19030,1787,132136,16281,8202.083333,0.831207658,1,115855,0.232644,0.1861152,961.4131188,0.133674955,41.6,1
57,136703,652,employed,associate,37,36853,84,single,0,rent,336,0.179125024,2,1,0.282408833,0,education,0,35,13,12553,1098,46025,97438,11391.91667,0.977565831,5,9435,0.235853,0.202688534,824.3414259,0.101856558,34.4,1
37,101905,614,employed,associate,14,22653,84,single,0,rent,120,0.465251218,6,1,0.4049334,0,auto,0,26,27,5450,262,24863,15998,8492.083333,0.919159655,6,8865,0.240653,0.227026038,540.538153,0.077782816,42.4,1
45,93816,591,employed,associate,21,27789,72,single,2,mortgage,374,0.373752601,4,1,0.238848922,0,debt consolidation,0,22,20,55007,776,55783,4740,7818.0,0.958670082,5,51043,0.247289,0.216496471,692.4626401,0.136411184,39.2,1
42,167835,596,employed,associate,18,30539,60,single,0,rent,324,0.440905086,6,1,0.42644992,0,home,0,17,21,3424,223,6796,2450,13986.25,0.884570151,4,4346,0.237539,0.244794376,887.0639596,0.086589612,44.0,1
43,81306,605,employed,associate,23,12605,48,single,1,mortgage,484,0.497168325,4,1,0.665464901,0,education,0,29,12,751,571,33037,24571,6775.5,0.83446112,4,8466,0.205105,0.187521036,375.2440932,0.126816337,44.0,1
48,72838,631,employed,associate,24,16165,60,single,4,mortgage,515,0.239023381,1,1,0.441805179,0,auto,0,31,11,1582,1655,56043,12193,6069.833333,0.643995075,4,43850,0.205665,0.178401994,409.0808061,0.152241545,42.4,1
26,196442,600,employed,associate,5,25519,24,single,1,mortgage,326,0.320407509,4,1,0.169365099,0,auto,1,25,19,4763,4810,9573,128864,16370.16667,0.747174139,9,6837,0.200519,0.199145171,1297.744564,0.099189251,40.8,1
57,96244,667,employed,associate,38,20241,60,single,1,other,633,0.107432311,0,1,0.087150102,0,home,1,26,23,483,4146,229721,91999,8020.333333,0.866996497,8,137722,0.191741,0.198311812,534.3631682,0.145550455,35.2,1
54,82219,545,employed,associate,31,9611,36,single,1,rent,389,0.304476927,6,1,0.217627533,0,other,1,25,16,2761,1110,9669,12059,6851.583333,0.944592588,11,6894,0.222111,0.22312844,368.6057503,0.110573821,45.6,1
26,161218,476,employed,associate,2,8633,60,single,0,mortgage,436,0.260717732,5,1,0.493769007,0,auto,1,26,7,1839,3196,125699,77944,13434.83333,0.868229295,5,47755,0.275633,0.289551743,273.7920178,0.052832216,48.8,1
39,67679,609,employed,associate,16,7090,12,single,4,own,460,0.451752496,4,1,0.266073905,1,education,0,24,16,3658,1927,35346,3964,5639.916667,0.836794555,5,31382,0.16759,0.152209999,640.6710371,0.195157323,49.6,1
39,85711,582,employed,associate,16,11879,24,single,1,rent,493,0.519602383,4,1,0.291896455,1,debt consolidation,0,16,27,5156,886,18013,9092,7142.583333,0.74266322,4,8921,0.195879,0.19048355,599.0830782,0.152897492,51.2,1
31,80085,530,employed,associate,10,21534,48,single,1,mortgage,790,0.312283155,3,1,0.395718133,0,auto,0,27,26,899,912,96053,35862,6673.75,0.749267137,7,60191,0.251534,0.229754051,689.9062453,0.221750327,40.8,1
36,94880,580,employed,associate,12,16964,36,single,2,rent,486,0.18967802,3,1,0.643869364,0,education,0,34,28,1499,5220,106502,21987,7906.666667,0.872457043,6,84515,0.211964,0.208898307,638.1606735,0.142178837,43.2,1
27,59383,561,employed,associate,5,10466,48,single,1,mortgage,512,0.25817755,3,1,0.05544517,0,debt consolidation,0,32,27,23163,173,68824,1950,4948.583333,0.833667448,4,66874,0.224966,0.244818595,344.0048182,0.172979772,38.4,1
47,100970,528,employed,associate,25,21829,24,single,1,mortgage,137,0.111799062,3,1,0.299126119,0,education,0,22,26,1330,543,151289,19495,8414.166667,0.958789805,3,131794,0.232829,0.1862632,1096.410655,0.146587381,36.8,1
37,102361,625,employed,associate,15,12197,24,single,0,mortgage,351,0.125597434,3,1,0.515965107,0,home,0,23,14,1159,1089,75058,28637,8530.083333,0.528943294,5,46421,0.174697,0.192928714,616.5708365,0.113430408,42.4,1
36,38045,555,employed,associate,16,11627,72,single,1,rent,506,0.316824957,3,1,0.328086041,0,education,0,26,29,789,3158,414645,10210,3170.416667,0.79044888,6,404435,0.249127,0.240750386,306.631915,0.256317071,39.2,1
57,93164,618,employed,associate,34,15232,24,single,0,mortgage,258,0.10798373,3,1,0.277057743,0,auto,1,19,8,7877,806,44750,43894,7763.666667,0.934008634,5,8547,0.181232,0.176442451,757.8282305,0.130843875,43.2,1
34,156915,475,employed,associate,11,35615,48,single,2,own,296,0.181264127,3,1,0.306526882,0,education,0,21,15,13017,3466,249172,34418,13076.25,0.782076173,4,214754,0.293115,0.30138089,1285.215448,0.120922699,37.6,1
35,161465,625,employed,associate,11,41877,72,single,3,own,560,0.639581019,3,1,0.195246519,0,home,0,22,8,1321,166,17351,20356,13455.41667,0.887061739,10,9130,0.244377,0.250499856,1129.332965,0.125550402,38.4,1
48,71246,563,employed,associate,28,13682,60,single,0,rent,523,0.400462435,3,1,0.400504043,0,debt consolidation,0,22,1,1330,3196,358696,14195,5937.166667,0.529247085,5,344501,0.237182,0.250403086,401.9081971,0.155782758,44.0,1
